player_id,finishing,dribbling,acceleration,sprint_speed,positioning,shot_power,short_passing,long_passing,vision,dribbling,crossing,ball_control,marking,standing_tackle,sliding_tackle,interceptions,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,date,FIFA_rating,Position
500520,58.0,76.0,70.0,57.0,68.0,74.0,80.0,75.0,76.0,76.0,62.0,77.0,69.0,69.0,58.0,77.0,9.0,10.0,16.0,9.0,15.0,2015-09-21,74,Midfielder
213711,66.0,76.0,74.0,69.0,73.0,77.0,76.0,71.0,72.0,76.0,76.0,75.0,21.0,55.0,41.0,42.0,7.0,16.0,11.0,13.0,13.0,2015-10-16,74,Midfielder
425255,47.0,68.0,64.0,68.0,54.0,52.0,73.0,65.0,54.0,68.0,70.0,73.0,75.0,78.0,77.0,68.0,11.0,14.0,12.0,7.0,12.0,2015-11-19,74,Defender
26777,34.0,35.0,33.0,30.0,19.0,63.0,66.0,59.0,27.0,35.0,34.0,54.0,71.0,78.0,75.0,74.0,8.0,14.0,10.0,9.0,14.0,2015-09-21,74,Defender
25667,55.0,72.0,79.0,86.0,69.0,75.0,69.0,66.0,66.0,72.0,72.0,70.0,74.0,78.0,77.0,69.0,11.0,9.0,7.0,9.0,12.0,2015-12-10,74,Defender
40100,61.0,69.0,71.0,77.0,65.0,86.0,77.0,74.0,67.0,69.0,63.0,74.0,73.0,77.0,69.0,79.0,22.0,22.0,28.0,24.0,23.0,2015-10-02,74,Defender
23253,65.0,66.0,32.0,53.0,62.0,70.0,77.0,72.0,68.0,66.0,71.0,73.0,74.0,75.0,70.0,79.0,10.0,13.0,16.0,16.0,11.0,2015-10-02,74,Defender
103899,78.0,73.0,67.0,65.0,83.0,82.0,77.0,78.0,76.0,73.0,64.0,78.0,47.0,60.0,55.0,60.0,10.0,11.0,14.0,16.0,10.0,2015-10-30,74,Attacker
213502,58.0,71.0,62.0,65.0,59.0,60.0,81.0,76.0,76.0,71.0,71.0,75.0,49.0,59.0,36.0,51.0,8.0,11.0,6.0,7.0,10.0,2015-10-16,74,Midfielder
32562,14.0,11.0,50.0,42.0,16.0,23.0,31.0,27.0,58.0,11.0,13.0,25.0,12.0,15.0,13.0,26.0,74.0,71.0,71.0,76.0,80.0,2015-12-03,74,Goalkeeper
160448,64.0,71.0,68.0,71.0,74.0,72.0,81.0,77.0,76.0,71.0,70.0,74.0,69.0,72.0,67.0,68.0,7.0,10.0,10.0,16.0,14.0,2015-11-06,74,Midfielder
163919,50.0,70.0,69.0,68.0,65.0,74.0,79.0,77.0,78.0,70.0,68.0,78.0,68.0,78.0,73.0,73.0,9.0,7.0,7.0,6.0,7.0,2015-09-21,74,Midfielder
185389,67.0,70.0,63.0,61.0,59.0,70.0,75.0,77.0,82.0,70.0,74.0,72.0,43.0,48.0,54.0,44.0,12.0,9.0,10.0,8.0,15.0,2015-12-03,74,Midfielder
23629,63.0,72.0,64.0,62.0,65.0,67.0,82.0,76.0,76.0,72.0,68.0,74.0,62.0,68.0,62.0,60.0,16.0,14.0,7.0,16.0,8.0,2015-09-21,74,Midfielder
31052,66.0,73.0,87.0,84.0,63.0,74.0,55.0,34.0,47.0,73.0,50.0,68.0,34.0,29.0,18.0,33.0,10.0,7.0,7.0,12.0,9.0,2015-09-21,74,Attacker
118434,56.0,74.0,81.0,86.0,66.0,83.0,69.0,67.0,64.0,74.0,75.0,75.0,73.0,77.0,76.0,65.0,8.0,11.0,14.0,14.0,10.0,2015-11-06,74,Attacker
240538,27.0,63.0,69.0,69.0,30.0,60.0,67.0,65.0,50.0,63.0,67.0,65.0,75.0,74.0,76.0,72.0,15.0,7.0,12.0,10.0,14.0,2015-10-02,74,Defender
39658,28.0,52.0,66.0,68.0,26.0,83.0,63.0,57.0,38.0,52.0,42.0,65.0,76.0,77.0,70.0,74.0,9.0,7.0,9.0,15.0,8.0,2015-09-21,74,Defender
22964,53.0,73.0,70.0,69.0,44.0,59.0,68.0,66.0,51.0,73.0,59.0,69.0,69.0,77.0,76.0,75.0,6.0,11.0,14.0,12.0,15.0,2015-09-21,74,Defender
33963,48.0,67.0,72.0,58.0,63.0,72.0,76.0,66.0,57.0,67.0,76.0,70.0,74.0,76.0,77.0,70.0,9.0,13.0,9.0,12.0,9.0,2015-12-24,74,Defender
33856,54.0,53.0,34.0,52.0,49.0,76.0,62.0,62.0,50.0,53.0,45.0,65.0,74.0,76.0,71.0,76.0,7.0,15.0,9.0,8.0,11.0,2015-10-16,74,Defender
473853,66.0,74.0,79.0,79.0,65.0,77.0,72.0,59.0,68.0,74.0,79.0,73.0,74.0,73.0,75.0,75.0,11.0,10.0,11.0,14.0,12.0,2015-11-26,74,Defender
32446,19.0,14.0,48.0,50.0,13.0,22.0,21.0,30.0,42.0,14.0,11.0,21.0,13.0,14.0,13.0,24.0,78.0,72.0,67.0,75.0,79.0,2015-11-12,74,Goalkeeper
24224,14.0,13.0,41.0,46.0,13.0,42.0,38.0,33.0,16.0,13.0,12.0,24.0,14.0,11.0,12.0,27.0,72.0,73.0,72.0,79.0,75.0,2015-09-21,74,Goalkeeper
38617,18.0,19.0,47.0,49.0,16.0,17.0,28.0,25.0,63.0,19.0,19.0,27.0,20.0,11.0,18.0,22.0,75.0,69.0,82.0,70.0,75.0,2015-11-19,74,Goalkeeper
169721,75.0,74.0,76.0,73.0,68.0,79.0,63.0,57.0,60.0,74.0,63.0,73.0,19.0,28.0,20.0,18.0,8.0,16.0,6.0,10.0,12.0,2015-12-10,74,Attacker
319300,65.0,73.0,78.0,75.0,68.0,72.0,79.0,77.0,73.0,73.0,67.0,77.0,45.0,78.0,72.0,80.0,15.0,12.0,10.0,7.0,10.0,2015-10-23,74,Midfielder
111930,66.0,75.0,80.0,79.0,69.0,75.0,77.0,68.0,67.0,75.0,78.0,71.0,68.0,69.0,67.0,69.0,14.0,7.0,9.0,10.0,7.0,2015-09-21,74,Attacker
109058,69.0,74.0,67.0,71.0,72.0,79.0,77.0,75.0,76.0,74.0,68.0,75.0,72.0,73.0,71.0,75.0,9.0,10.0,15.0,11.0,12.0,2015-11-06,74,Midfielder
183500,67.0,74.0,79.0,77.0,65.0,83.0,73.0,71.0,69.0,74.0,78.0,74.0,72.0,71.0,70.0,63.0,15.0,8.0,14.0,16.0,15.0,2015-09-25,74,Attacker
26344,80.0,69.0,67.0,71.0,79.0,84.0,71.0,46.0,69.0,69.0,61.0,76.0,39.0,32.0,35.0,38.0,14.0,11.0,9.0,9.0,13.0,2015-09-25,74,Attacker
213489,78.0,74.0,66.0,71.0,76.0,80.0,64.0,59.0,60.0,74.0,51.0,76.0,13.0,39.0,25.0,37.0,7.0,16.0,7.0,9.0,14.0,2015-12-24,74,Attacker
23311,23.0,45.0,27.0,31.0,48.0,39.0,53.0,47.0,39.0,45.0,53.0,49.0,71.0,78.0,76.0,71.0,8.0,16.0,14.0,10.0,9.0,2015-09-21,74,Defender
23358,27.0,59.0,75.0,71.0,53.0,47.0,63.0,61.0,58.0,59.0,57.0,65.0,76.0,76.0,79.0,65.0,6.0,15.0,8.0,13.0,10.0,2015-09-21,74,Defender
175947,67.0,78.0,74.0,79.0,73.0,69.0,69.0,65.0,70.0,78.0,73.0,73.0,59.0,56.0,60.0,51.0,6.0,16.0,16.0,15.0,15.0,2015-10-16,74,Attacker
183519,39.0,74.0,85.0,78.0,70.0,65.0,74.0,76.0,64.0,74.0,75.0,75.0,75.0,76.0,78.0,67.0,8.0,8.0,14.0,16.0,10.0,2015-10-16,74,Defender
183715,49.0,69.0,74.0,72.0,60.0,72.0,71.0,61.0,60.0,69.0,75.0,72.0,70.0,75.0,75.0,76.0,11.0,6.0,6.0,13.0,7.0,2015-09-21,74,Defender
38795,50.0,74.0,78.0,77.0,67.0,73.0,69.0,68.0,58.0,74.0,77.0,70.0,74.0,76.0,78.0,68.0,10.0,9.0,8.0,15.0,13.0,2015-09-21,74,Defender
427438,52.0,76.0,93.0,95.0,65.0,52.0,74.0,59.0,55.0,76.0,70.0,74.0,73.0,75.0,74.0,74.0,8.0,14.0,14.0,13.0,12.0,2015-11-06,74,Defender
36786,47.0,61.0,67.0,67.0,56.0,83.0,68.0,59.0,25.0,61.0,65.0,67.0,74.0,76.0,79.0,67.0,11.0,8.0,9.0,9.0,8.0,2015-12-03,74,Defender
47341,69.0,73.0,83.0,79.0,64.0,77.0,62.0,58.0,57.0,73.0,65.0,71.0,32.0,33.0,28.0,37.0,12.0,11.0,6.0,8.0,15.0,2015-11-26,74,Attacker
38368,57.0,78.0,70.0,75.0,73.0,69.0,74.0,69.0,71.0,78.0,72.0,76.0,64.0,74.0,76.0,64.0,10.0,12.0,15.0,13.0,6.0,2015-11-19,74,Midfielder
32581,30.0,46.0,55.0,67.0,37.0,50.0,61.0,58.0,49.0,46.0,30.0,61.0,75.0,76.0,72.0,73.0,10.0,8.0,15.0,11.0,6.0,2015-12-17,74,Defender
32496,19.0,14.0,33.0,42.0,13.0,23.0,36.0,38.0,49.0,14.0,11.0,25.0,11.0,13.0,13.0,18.0,75.0,74.0,69.0,75.0,77.0,2015-09-21,74,Goalkeeper
155782,51.0,71.0,79.0,78.0,58.0,71.0,70.0,68.0,65.0,71.0,79.0,70.0,76.0,75.0,78.0,66.0,14.0,7.0,9.0,9.0,12.0,2015-12-24,73,Defender
150176,45.0,75.0,85.0,78.0,62.0,72.0,73.0,71.0,66.0,75.0,71.0,75.0,73.0,75.0,74.0,73.0,12.0,10.0,11.0,15.0,6.0,2015-09-21,73,Defender
240236,41.0,74.0,78.0,74.0,53.0,79.0,68.0,60.0,49.0,74.0,67.0,70.0,73.0,76.0,78.0,68.0,10.0,13.0,14.0,8.0,16.0,2015-12-03,73,Defender
436036,48.0,69.0,76.0,79.0,48.0,84.0,74.0,71.0,62.0,69.0,49.0,70.0,68.0,78.0,74.0,75.0,13.0,13.0,13.0,8.0,15.0,2015-12-24,73,Defender
112205,46.0,57.0,64.0,66.0,36.0,70.0,74.0,70.0,47.0,57.0,59.0,70.0,70.0,74.0,74.0,77.0,15.0,8.0,14.0,15.0,10.0,2015-11-26,73,Defender
519835,71.0,67.0,86.0,90.0,70.0,65.0,59.0,55.0,52.0,67.0,45.0,64.0,20.0,17.0,21.0,36.0,10.0,13.0,13.0,12.0,7.0,2015-12-03,73,Attacker
25816,63.0,74.0,69.0,67.0,69.0,72.0,77.0,72.0,75.0,74.0,68.0,76.0,52.0,60.0,57.0,48.0,9.0,6.0,8.0,11.0,8.0,2015-12-24,73,Midfielder
71550,68.0,72.0,75.0,78.0,72.0,79.0,67.0,60.0,69.0,72.0,69.0,72.0,28.0,32.0,33.0,44.0,6.0,8.0,8.0,8.0,9.0,2015-09-25,73,Attacker
182223,47.0,59.0,70.0,65.0,55.0,62.0,82.0,80.0,81.0,59.0,76.0,79.0,63.0,67.0,64.0,71.0,10.0,13.0,13.0,7.0,8.0,2015-10-30,73,Midfielder
119079,17.0,17.0,58.0,56.0,16.0,20.0,33.0,35.0,50.0,17.0,11.0,17.0,13.0,13.0,12.0,22.0,79.0,73.0,61.0,74.0,81.0,2015-12-03,73,Goalkeeper
22045,74.0,73.0,75.0,75.0,69.0,76.0,70.0,64.0,70.0,73.0,56.0,70.0,29.0,36.0,33.0,43.0,9.0,12.0,13.0,12.0,11.0,2015-12-24,73,Attacker
39367,64.0,73.0,76.0,72.0,70.0,80.0,76.0,74.0,74.0,73.0,70.0,75.0,68.0,74.0,76.0,74.0,5.0,15.0,14.0,6.0,7.0,2015-11-26,73,Midfielder
312765,58.0,78.0,76.0,77.0,69.0,53.0,79.0,65.0,73.0,78.0,66.0,76.0,27.0,30.0,30.0,37.0,11.0,6.0,11.0,10.0,13.0,2015-11-26,73,Midfielder
30679,65.0,74.0,65.0,67.0,72.0,72.0,71.0,76.0,71.0,74.0,74.0,75.0,21.0,26.0,23.0,37.0,14.0,14.0,8.0,13.0,5.0,2015-04-10,73,Midfielder
42714,56.0,78.0,87.0,83.0,55.0,78.0,71.0,67.0,60.0,78.0,73.0,77.0,30.0,37.0,33.0,49.0,13.0,5.0,12.0,13.0,14.0,2015-05-08,73,Attacker
70297,73.0,73.0,69.0,73.0,73.0,81.0,67.0,59.0,66.0,73.0,39.0,68.0,26.0,34.0,27.0,32.0,16.0,9.0,14.0,12.0,12.0,2015-10-16,73,Attacker
113631,65.0,76.0,80.0,78.0,70.0,70.0,69.0,71.0,72.0,76.0,66.0,75.0,23.0,24.0,29.0,33.0,14.0,14.0,9.0,13.0,14.0,2015-10-16,73,Attacker
23579,49.0,65.0,68.0,66.0,61.0,53.0,69.0,64.0,61.0,65.0,66.0,66.0,74.0,73.0,77.0,70.0,10.0,7.0,9.0,9.0,8.0,2015-12-17,73,Defender
149855,45.0,62.0,72.0,74.0,53.0,61.0,62.0,56.0,59.0,62.0,51.0,61.0,74.0,77.0,74.0,69.0,13.0,14.0,14.0,14.0,12.0,2015-09-21,73,Defender
29673,27.0,55.0,73.0,76.0,31.0,65.0,63.0,63.0,52.0,55.0,45.0,68.0,72.0,75.0,72.0,75.0,15.0,14.0,9.0,12.0,11.0,2015-10-09,73,Defender
37604,39.0,45.0,34.0,32.0,29.0,70.0,63.0,51.0,44.0,45.0,54.0,60.0,71.0,73.0,76.0,74.0,16.0,6.0,13.0,7.0,13.0,2015-10-09,73,Defender
38697,37.0,31.0,33.0,34.0,27.0,42.0,60.0,54.0,57.0,31.0,41.0,60.0,77.0,73.0,70.0,74.0,10.0,7.0,10.0,9.0,11.0,2015-11-26,73,Defender
25666,72.0,75.0,66.0,76.0,73.0,77.0,69.0,54.0,68.0,75.0,69.0,69.0,44.0,42.0,41.0,43.0,10.0,6.0,15.0,16.0,12.0,2015-09-21,73,Attacker
46469,83.0,69.0,61.0,64.0,84.0,84.0,76.0,56.0,75.0,69.0,63.0,82.0,26.0,37.0,20.0,41.0,12.0,15.0,11.0,6.0,5.0,2015-09-21,73,Attacker
39968,61.0,76.0,87.0,79.0,68.0,67.0,66.0,58.0,64.0,76.0,66.0,70.0,37.0,32.0,22.0,35.0,13.0,6.0,16.0,12.0,9.0,2015-10-16,73,Attacker
214570,56.0,74.0,87.0,86.0,63.0,74.0,64.0,53.0,61.0,74.0,64.0,69.0,64.0,67.0,61.0,65.0,9.0,7.0,8.0,10.0,9.0,2015-12-24,73,Attacker
47382,77.0,67.0,69.0,73.0,75.0,86.0,65.0,54.0,65.0,67.0,65.0,74.0,42.0,46.0,43.0,49.0,14.0,14.0,12.0,10.0,6.0,2015-11-06,73,Attacker
41061,66.0,77.0,69.0,66.0,72.0,68.0,76.0,65.0,74.0,77.0,70.0,75.0,19.0,43.0,32.0,49.0,6.0,14.0,10.0,8.0,14.0,2015-10-02,73,Midfielder
28901,56.0,72.0,67.0,64.0,71.0,65.0,78.0,76.0,71.0,72.0,66.0,79.0,73.0,74.0,71.0,75.0,1.0,1.0,1.0,1.0,1.0,2015-09-21,73,Midfielder
23190,73.0,74.0,78.0,71.0,72.0,71.0,62.0,45.0,71.0,74.0,56.0,71.0,22.0,23.0,22.0,35.0,14.0,15.0,14.0,14.0,13.0,2015-12-03,73,Attacker
245422,56.0,72.0,93.0,94.0,63.0,63.0,66.0,43.0,62.0,72.0,64.0,71.0,22.0,28.0,21.0,25.0,14.0,14.0,12.0,14.0,14.0,2015-09-21,73,Attacker
38856,68.0,77.0,73.0,75.0,64.0,79.0,67.0,67.0,66.0,77.0,73.0,73.0,20.0,30.0,27.0,40.0,14.0,13.0,10.0,14.0,7.0,2015-10-23,73,Attacker
282274,67.0,75.0,82.0,79.0,70.0,65.0,72.0,53.0,72.0,75.0,68.0,73.0,27.0,26.0,28.0,31.0,16.0,7.0,12.0,8.0,15.0,2015-12-24,73,Attacker
28109,54.0,69.0,72.0,67.0,61.0,71.0,78.0,77.0,76.0,69.0,69.0,75.0,49.0,58.0,52.0,68.0,7.0,11.0,6.0,8.0,8.0,2015-11-06,73,Midfielder
97657,54.0,70.0,64.0,60.0,65.0,66.0,76.0,79.0,77.0,70.0,68.0,73.0,70.0,70.0,72.0,69.0,6.0,12.0,10.0,11.0,15.0,2015-12-17,73,Midfielder
26324,63.0,71.0,69.0,72.0,61.0,75.0,81.0,72.0,74.0,71.0,68.0,76.0,67.0,66.0,61.0,67.0,7.0,8.0,6.0,12.0,6.0,2015-11-26,73,Midfielder
43061,57.0,66.0,66.0,68.0,74.0,83.0,77.0,72.0,70.0,66.0,88.0,74.0,64.0,73.0,69.0,73.0,14.0,12.0,15.0,16.0,13.0,2015-09-21,73,Midfielder
40565,60.0,70.0,54.0,51.0,58.0,72.0,75.0,77.0,75.0,70.0,71.0,75.0,52.0,60.0,62.0,53.0,14.0,16.0,10.0,9.0,8.0,2015-09-21,73,Midfielder
149917,67.0,74.0,73.0,77.0,70.0,78.0,72.0,69.0,68.0,74.0,71.0,73.0,64.0,69.0,63.0,65.0,11.0,13.0,13.0,11.0,8.0,2015-12-10,73,Attacker
139672,66.0,69.0,88.0,87.0,65.0,69.0,64.0,30.0,59.0,69.0,47.0,70.0,14.0,18.0,12.0,19.0,9.0,11.0,10.0,9.0,6.0,2015-10-16,73,Attacker
172321,77.0,74.0,65.0,67.0,78.0,78.0,66.0,44.0,59.0,74.0,58.0,75.0,17.0,24.0,15.0,19.0,11.0,11.0,8.0,15.0,7.0,2015-09-21,73,Attacker
24890,49.0,65.0,67.0,54.0,66.0,84.0,72.0,75.0,63.0,65.0,83.0,74.0,72.0,72.0,77.0,72.0,14.0,9.0,6.0,6.0,8.0,2015-10-30,73,Defender
33863,24.0,40.0,43.0,48.0,36.0,61.0,57.0,40.0,47.0,40.0,32.0,55.0,77.0,76.0,72.0,68.0,14.0,14.0,13.0,10.0,8.0,2015-10-16,73,Defender
38834,30.0,65.0,74.0,69.0,58.0,66.0,70.0,72.0,49.0,65.0,67.0,74.0,70.0,72.0,76.0,75.0,14.0,7.0,14.0,6.0,6.0,2015-11-12,73,Defender
25922,48.0,58.0,68.0,67.0,56.0,63.0,68.0,59.0,49.0,58.0,60.0,68.0,68.0,75.0,82.0,68.0,7.0,6.0,8.0,8.0,8.0,2015-04-10,73,Defender
113908,45.0,73.0,68.0,68.0,48.0,62.0,76.0,68.0,65.0,73.0,65.0,74.0,70.0,76.0,74.0,73.0,14.0,12.0,13.0,11.0,12.0,2015-12-03,73,Defender
32937,42.0,57.0,42.0,40.0,44.0,62.0,71.0,68.0,60.0,57.0,52.0,71.0,70.0,75.0,72.0,76.0,9.0,12.0,15.0,12.0,10.0,2015-05-29,73,Defender
163200,33.0,59.0,69.0,77.0,44.0,36.0,68.0,61.0,49.0,59.0,54.0,63.0,73.0,76.0,76.0,68.0,11.0,12.0,12.0,14.0,13.0,2015-09-21,73,Defender
104033,13.0,20.0,56.0,60.0,13.0,20.0,18.0,12.0,37.0,20.0,11.0,16.0,11.0,12.0,11.0,25.0,74.0,68.0,70.0,75.0,79.0,2015-11-06,73,Goalkeeper
32627,80.0,70.0,69.0,69.0,78.0,76.0,67.0,57.0,67.0,70.0,55.0,72.0,23.0,22.0,14.0,36.0,13.0,10.0,13.0,16.0,9.0,2015-09-21,73,Attacker
34574,69.0,77.0,71.0,64.0,69.0,74.0,74.0,68.0,72.0,77.0,73.0,71.0,55.0,59.0,43.0,47.0,15.0,14.0,12.0,12.0,6.0,2015-09-25,73,Midfielder
37233,16.0,15.0,59.0,60.0,12.0,32.0,39.0,33.0,12.0,15.0,11.0,24.0,19.0,11.0,20.0,16.0,75.0,72.0,71.0,71.0,76.0,2015-11-06,73,Goalkeeper
23949,78.0,64.0,75.0,73.0,78.0,79.0,58.0,31.0,50.0,64.0,54.0,67.0,21.0,19.0,20.0,23.0,8.0,9.0,13.0,6.0,8.0,2015-09-21,73,Attacker
282286,33.0,55.0,64.0,71.0,41.0,60.0,72.0,69.0,45.0,55.0,43.0,65.0,76.0,77.0,75.0,64.0,9.0,9.0,14.0,14.0,9.0,2015-10-09,73,Defender
49709,16.0,35.0,41.0,46.0,31.0,50.0,56.0,49.0,37.0,35.0,30.0,52.0,75.0,75.0,72.0,70.0,15.0,9.0,9.0,16.0,6.0,2015-12-03,73,Defender
150201,77.0,72.0,60.0,66.0,84.0,80.0,75.0,58.0,73.0,72.0,70.0,78.0,39.0,40.0,37.0,25.0,16.0,10.0,8.0,8.0,11.0,2015-10-23,73,Attacker
24381,70.0,75.0,78.0,76.0,70.0,67.0,68.0,59.0,67.0,75.0,70.0,73.0,30.0,44.0,31.0,37.0,14.0,15.0,13.0,8.0,10.0,2015-10-23,73,Attacker
24372,66.0,71.0,54.0,54.0,67.0,78.0,71.0,73.0,76.0,71.0,76.0,73.0,64.0,62.0,63.0,59.0,16.0,13.0,16.0,12.0,16.0,2015-11-26,73,Midfielder
32304,70.0,76.0,66.0,68.0,69.0,68.0,71.0,69.0,74.0,76.0,71.0,74.0,54.0,62.0,58.0,59.0,8.0,7.0,13.0,11.0,15.0,2015-09-21,73,Midfielder
23806,66.0,66.0,55.0,61.0,65.0,74.0,76.0,74.0,74.0,66.0,79.0,76.0,51.0,63.0,56.0,54.0,16.0,6.0,7.0,13.0,8.0,2015-09-25,73,Midfielder
30455,15.0,15.0,50.0,52.0,12.0,30.0,23.0,19.0,40.0,15.0,15.0,25.0,14.0,14.0,15.0,20.0,81.0,67.0,62.0,74.0,81.0,2015-09-25,73,Goalkeeper
42594,54.0,75.0,68.0,70.0,66.0,72.0,73.0,73.0,63.0,75.0,73.0,74.0,74.0,75.0,70.0,73.0,12.0,12.0,11.0,7.0,16.0,2015-11-06,73,Defender
26782,45.0,59.0,55.0,56.0,59.0,73.0,71.0,69.0,65.0,59.0,66.0,68.0,71.0,74.0,73.0,74.0,8.0,14.0,6.0,16.0,15.0,2015-10-09,73,Defender
264840,67.0,76.0,79.0,85.0,61.0,67.0,66.0,61.0,60.0,76.0,64.0,72.0,29.0,26.0,19.0,42.0,11.0,8.0,7.0,8.0,12.0,2015-09-25,73,Attacker
38254,67.0,73.0,84.0,77.0,70.0,67.0,70.0,62.0,68.0,73.0,76.0,74.0,73.0,73.0,72.0,65.0,12.0,12.0,12.0,6.0,13.0,2015-12-10,73,Attacker
26244,36.0,47.0,49.0,50.0,51.0,57.0,56.0,55.0,49.0,47.0,27.0,56.0,74.0,76.0,72.0,70.0,13.0,16.0,6.0,7.0,6.0,2015-10-16,73,Defender
42168,47.0,21.0,27.0,31.0,30.0,58.0,64.0,54.0,43.0,21.0,20.0,58.0,72.0,75.0,70.0,75.0,12.0,7.0,9.0,10.0,7.0,2015-04-10,73,Defender
23019,71.0,70.0,74.0,76.0,70.0,79.0,65.0,58.0,64.0,70.0,69.0,67.0,32.0,44.0,22.0,56.0,8.0,7.0,6.0,10.0,16.0,2015-11-06,72,Attacker
47194,70.0,75.0,66.0,70.0,71.0,75.0,70.0,66.0,73.0,75.0,76.0,75.0,17.0,22.0,18.0,47.0,13.0,14.0,13.0,15.0,13.0,2015-09-21,72,Midfielder
115681,64.0,72.0,68.0,68.0,61.0,72.0,78.0,75.0,73.0,72.0,65.0,75.0,70.0,72.0,66.0,76.0,9.0,15.0,8.0,10.0,9.0,2015-11-26,72,Midfielder
10491,64.0,73.0,73.0,75.0,67.0,82.0,72.0,71.0,77.0,73.0,70.0,74.0,52.0,43.0,33.0,41.0,10.0,16.0,8.0,8.0,12.0,2015-12-17,72,Midfielder
72436,76.0,65.0,69.0,74.0,75.0,86.0,69.0,43.0,59.0,65.0,45.0,74.0,15.0,29.0,25.0,22.0,10.0,11.0,16.0,12.0,15.0,2015-12-10,72,Attacker
22929,64.0,71.0,68.0,69.0,69.0,70.0,77.0,72.0,78.0,71.0,68.0,73.0,72.0,71.0,65.0,68.0,13.0,13.0,8.0,10.0,13.0,2015-10-16,72,Midfielder
37780,14.0,14.0,41.0,44.0,11.0,36.0,33.0,34.0,11.0,14.0,11.0,33.0,13.0,14.0,14.0,18.0,75.0,70.0,75.0,69.0,75.0,2015-09-21,72,Goalkeeper
290410,41.0,59.0,70.0,67.0,23.0,34.0,69.0,67.0,47.0,59.0,49.0,64.0,73.0,74.0,73.0,71.0,16.0,7.0,8.0,14.0,11.0,2015-12-24,72,Defender
181379,35.0,53.0,66.0,64.0,40.0,42.0,59.0,61.0,60.0,53.0,35.0,64.0,75.0,74.0,70.0,72.0,15.0,8.0,15.0,6.0,10.0,2015-11-26,72,Defender
30890,32.0,31.0,32.0,51.0,41.0,60.0,58.0,51.0,42.0,31.0,35.0,52.0,70.0,80.0,78.0,63.0,15.0,16.0,15.0,10.0,11.0,2015-09-21,72,Defender
23369,18.0,54.0,67.0,64.0,23.0,27.0,61.0,57.0,44.0,54.0,59.0,61.0,77.0,74.0,73.0,67.0,16.0,16.0,9.0,15.0,8.0,2015-10-02,72,Defender
24105,50.0,65.0,79.0,78.0,60.0,69.0,63.0,53.0,56.0,65.0,61.0,67.0,70.0,72.0,77.0,72.0,14.0,10.0,15.0,9.0,9.0,2015-09-21,72,Defender
32465,65.0,69.0,77.0,91.0,66.0,72.0,65.0,64.0,64.0,69.0,64.0,69.0,16.0,19.0,18.0,34.0,11.0,11.0,13.0,7.0,16.0,2015-10-30,72,Attacker
139671,68.0,79.0,77.0,77.0,59.0,70.0,66.0,60.0,68.0,79.0,82.0,74.0,27.0,36.0,31.0,40.0,15.0,9.0,8.0,15.0,14.0,2015-11-26,72,Attacker
25537,74.0,72.0,66.0,67.0,78.0,80.0,77.0,69.0,76.0,72.0,62.0,78.0,44.0,53.0,38.0,45.0,11.0,12.0,15.0,14.0,9.0,2015-11-26,72,Attacker
197910,64.0,72.0,80.0,79.0,73.0,62.0,75.0,69.0,74.0,72.0,72.0,75.0,39.0,50.0,45.0,48.0,12.0,15.0,10.0,13.0,13.0,2015-05-22,72,Midfielder
385437,58.0,76.0,85.0,84.0,65.0,65.0,70.0,62.0,66.0,76.0,68.0,74.0,43.0,46.0,45.0,37.0,14.0,10.0,10.0,9.0,7.0,2015-09-21,72,Attacker
38802,55.0,71.0,38.0,32.0,63.0,50.0,79.0,73.0,76.0,71.0,63.0,76.0,48.0,61.0,54.0,65.0,6.0,8.0,7.0,15.0,12.0,2015-12-03,72,Midfielder
157303,11.0,11.0,52.0,56.0,13.0,16.0,16.0,12.0,18.0,11.0,15.0,18.0,15.0,11.0,16.0,24.0,77.0,71.0,66.0,71.0,78.0,2015-09-21,72,Goalkeeper
23021,11.0,15.0,41.0,46.0,13.0,27.0,39.0,32.0,40.0,15.0,11.0,35.0,13.0,11.0,16.0,25.0,75.0,71.0,69.0,70.0,78.0,2015-09-21,72,Goalkeeper
155384,60.0,77.0,72.0,67.0,73.0,58.0,74.0,66.0,73.0,77.0,66.0,75.0,54.0,65.0,60.0,46.0,12.0,10.0,6.0,9.0,13.0,2015-10-09,72,Midfielder
30367,61.0,75.0,80.0,78.0,66.0,73.0,65.0,57.0,68.0,75.0,69.0,72.0,29.0,27.0,33.0,39.0,14.0,9.0,14.0,11.0,12.0,2015-10-16,72,Attacker
25075,65.0,70.0,55.0,53.0,72.0,87.0,76.0,75.0,71.0,70.0,70.0,76.0,70.0,72.0,73.0,70.0,12.0,9.0,9.0,16.0,14.0,2015-09-21,72,Midfielder
94812,40.0,69.0,76.0,68.0,48.0,58.0,65.0,50.0,36.0,69.0,60.0,63.0,79.0,68.0,76.0,67.0,13.0,14.0,6.0,9.0,12.0,2015-09-21,72,Defender
45418,37.0,43.0,33.0,33.0,37.0,59.0,57.0,51.0,52.0,43.0,42.0,53.0,69.0,73.0,71.0,77.0,11.0,7.0,6.0,12.0,9.0,2015-10-02,72,Defender
93457,34.0,46.0,57.0,63.0,54.0,42.0,60.0,48.0,45.0,46.0,60.0,62.0,71.0,78.0,66.0,75.0,6.0,12.0,15.0,10.0,13.0,2015-11-06,72,Defender
